wall_time_s,iter,iter_ms
1763836494.486617,85,90.047234
1763836494.584005,86,91.801216
1763836494.692511,87,103.115234
1763836494.795151,88,96.829056
1763836494.896126,89,95.421059
1763836495.000151,90,98.256157
1763836495.096855,91,90.377853
1763836495.201853,92,99.374748
1763836495.307944,93,100.512032
1763836495.409015,94,95.242912
1763836495.512984,95,98.364388
1763836495.621518,96,102.976158
1763836495.723382,97,96.234947
1763836495.822857,98,93.704834
1763836495.917052,99,88.657341
1763836496.028313,100,105.527939
1763836496.130528,101,95.924866
1763836496.230291,102,94.218880
1763836496.335227,103,99.195518
1763836496.437078,104,96.261696
1763836496.543922,105,101.036797
1763836496.642202,106,92.850845
1763836496.739006,107,91.029182
1763836496.848542,108,103.931427
1763836496.948773,109,94.886559
1763836497.052644,110,98.407104
1763836497.148441,111,89.656387
1763836497.242714,112,88.887199
1763836497.345433,113,97.241058
1763836497.452230,114,101.496574
1763836497.548349,115,90.865150
1763836497.655584,116,102.522461
1763836497.758532,117,97.482307
1763836497.860145,118,96.169472
1763836497.946754,119,81.070717
1763836498.041861,120,89.449089
1763836498.145785,121,97.785629
1763836498.239174,122,88.059677
1763836498.323061,123,78.556931
1763836498.422975,124,94.796829
1763836498.521287,125,92.758659
1763836498.623511,126,96.618210
1763836498.718393,127,89.413246
1763836498.817418,128,93.527679
1763836498.919611,129,96.862877
1763836499.024784,130,99.868195
1763836499.123109,131,92.081696
1763836499.221835,132,93.168289
1763836499.315419,133,88.037056
1763836499.416792,134,95.826431
1763836499.513704,135,91.317917
1763836499.603397,136,84.138626
1763836499.701287,137,92.629601
1763836499.796277,138,89.879356
1763836499.900843,139,99.274368
1763836500.001043,140,94.857887
1763836500.101277,141,94.095970
1763836500.207177,142,100.279938
1763836500.308473,143,95.747169
1763836500.419023,144,104.950401
1763836500.511425,145,87.016418
1763836500.616628,146,100.072067
1763836500.714443,147,92.309341
1763836500.815993,148,96.235008
1763836500.910635,149,89.079330
1763836501.005202,150,88.916542
1763836501.107763,151,96.202209
1763836501.205235,152,92.042915
1763836501.301394,153,90.610306
1763836501.403682,154,96.780930
1763836501.505839,155,96.624382
1763836501.597056,156,85.670525
1763836501.690943,157,88.362305
1763836501.783434,158,86.990494
1763836501.880370,159,92.296799
1763836501.972922,160,87.270050
1763836502.068825,161,89.972961
1763836502.163288,162,88.864578
1763836502.267659,163,98.930656
1763836502.360494,164,87.306877
1763836502.467656,165,101.584702
1763836502.568203,166,95.001213
1763836502.657603,167,83.655167
1763836502.751827,168,88.650208
1763836502.853485,169,96.167618
1763836502.950653,170,91.660927
1763836503.050858,171,94.116768
1763836503.139111,172,82.615997
1763836503.239600,173,95.213181
1763836503.339273,174,95.228546
1763836503.439760,175,95.110237
1763836503.538623,176,93.496605
1763836503.634430,177,90.481247
1763836503.728054,178,88.293022
1763836503.817396,179,84.083328
1763836503.912133,180,89.436798
1763836504.013256,181,95.148674
1763836504.106384,182,87.912064
1763836504.200353,183,88.855011
1763836504.290893,184,85.564064
1763836504.389083,185,93.067070
1763836504.477310,186,83.244705
1763836504.568927,187,86.565247
1763836504.666612,188,92.589729
1763836504.759711,189,87.688927
1763836504.851331,190,86.249123
1763836504.941328,191,83.586113
1763836505.039181,192,92.118690
1763836505.128225,193,83.472382
1763836505.219425,194,85.507744
1763836505.309126,195,83.861443
1763836505.397834,196,82.842239
1763836505.493953,197,90.409950
1763836505.581241,198,81.560188
1763836505.677422,199,90.447517
1763836505.772051,200,88.807007
1763836505.869760,201,91.355453
1763836505.958412,202,82.909248
1763836506.049333,203,85.206497
1763836506.142618,204,87.472771
1763836506.229769,205,81.325470
1763836506.312306,206,76.927650
1763836506.406468,207,88.463715
1763836506.496313,208,84.135681
1763836506.587230,209,85.027458
1763836506.674655,210,81.762947
1763836506.763040,211,81.983360
1763836506.858810,212,90.223267
1763836506.952131,213,87.806877
1763836507.037651,214,79.771805
1763836507.127872,215,84.658813
1763836507.219124,216,85.404289
1763836507.313845,217,89.005760
1763836507.399282,218,79.867554
1763836507.480169,219,75.275040
1763836507.575724,220,89.624191
1763836507.675272,221,93.128349
1763836507.766537,222,85.446274
1763836507.863686,223,91.429443
1763836507.952955,224,83.749535
1763836508.047458,225,88.742302
1763836508.136163,226,82.920067
1763836508.222197,227,80.435806
1763836508.304827,228,76.923523
1763836508.388799,229,78.193565
1763836508.481049,230,86.396286
1763836508.574819,231,87.363266
1763836508.655749,232,75.187202
1763836508.744297,233,82.921219
1763836508.831396,234,81.290909
1763836508.921861,235,84.922623
1763836509.008537,236,80.886017
1763836509.092745,237,78.460800
1763836509.186457,238,87.997086
1763836509.266818,239,74.774109
1763836509.357295,240,84.807167
1763836509.440284,241,76.492386
1763836509.523113,242,77.097603
1763836509.606928,243,78.116737
1763836509.692047,244,79.381950
1763836509.775651,245,77.848511
1763836509.858831,246,77.457054
1763836509.952831,247,88.289085
1763836510.043112,248,84.691711
1763836510.122061,249,73.200989
1763836510.209597,250,81.781410
1763836510.299224,251,83.269341
1763836510.384499,252,79.430275
1763836510.480163,253,89.918915
1763836510.568036,254,82.182785
1763836510.654184,255,80.429565
1763836510.742347,256,82.366974
1763836510.823037,257,75.010307
1763836510.909933,258,81.287743
1763836510.984453,259,68.853310
1763836511.064794,260,74.619583
1763836511.150250,261,78.756477
1763836511.234636,262,78.720673
1763836511.318972,263,78.570145
1763836511.409687,264,84.981407
1763836511.495720,265,80.268929
1763836511.586714,266,85.429085
1763836511.663451,267,71.161987
1763836511.747672,268,78.498848
1763836511.830295,269,76.829987
1763836511.908586,270,72.664032
1763836511.985807,271,70.793884
1763836512.064481,272,73.061028
1763836512.144360,273,73.941856
1763836512.230407,274,80.240189
1763836512.310930,275,74.921501
1763836512.401174,276,84.492798
1763836512.485304,277,78.392509
1763836512.566251,278,75.213470
1763836512.648957,279,77.033600
1763836512.727547,280,72.836769
1763836512.814282,281,80.334717
1763836512.894330,282,74.203812
1763836512.975846,283,75.725662
1763836513.058532,284,77.104767
1763836513.143840,285,79.443459
1763836513.224591,286,74.964638
1763836513.313642,287,83.071487
1763836513.397023,288,77.649506
1763836513.477105,289,74.157860
1763836513.560512,290,77.670784
1763836513.645636,291,78.468864
1763836513.726470,292,75.111389
1763836513.805348,293,73.149826
1763836513.886639,294,75.477631
1763836513.964381,295,72.026909
1763836514.043979,296,74.190750
1763836514.129817,297,80.227806
1763836514.213714,298,78.146179
1763836514.293696,299,74.401405
1763836514.368839,300,69.342941
1763836514.448896,301,73.494141
1763836514.526050,302,71.395966
1763836514.606885,303,75.084381
1763836514.685607,304,73.125282
1763836514.774748,305,83.542656
1763836514.849533,306,69.104256
1763836514.929610,307,74.277153
1763836515.004457,308,69.066368
1763836515.080818,309,70.829666
1763836515.161558,310,74.824318
1763836515.246510,311,78.485565
1763836515.334261,312,82.005630
1763836515.415487,313,75.430237
1763836515.498110,314,76.975777
1763836515.582679,315,78.799332
1763836515.662535,316,74.115715
1763836515.738041,317,69.668480
1763836515.822343,318,78.636703
1763836515.908934,319,81.065216
1763836515.994644,320,79.931168
1763836516.071236,321,70.173950
1763836516.152055,322,75.078659
1763836516.230059,323,72.370850
1763836516.307643,324,71.995872
1763836516.383639,325,70.225952
1763836516.460914,326,71.437950
1763836516.544016,327,77.532799
1763836516.624750,328,75.053955
1763836516.708093,329,77.605148
1763836516.790076,330,76.152992
1763836516.870624,331,74.045120
1763836516.954155,332,77.742722
1763836517.040473,333,80.466881
1763836517.121823,334,75.750046
1763836517.198923,335,71.419006
1763836517.276746,336,72.265282
1763836517.365666,337,83.206818
1763836517.437451,338,66.073280
1763836517.520520,339,77.287651
1763836517.602931,340,76.719902
1763836517.680531,341,71.367294
1763836517.760852,342,74.495293
1763836517.839782,343,73.095970
1763836517.918864,344,73.622147
1763836518.002882,345,78.722557
1763836518.080862,346,72.255074
1763836518.166122,347,79.677376
1763836518.242565,348,70.730339
1763836518.318950,349,70.720322
1763836518.393507,350,69.052063
1763836518.472691,351,72.762848
1763836518.550175,352,71.622627
1763836518.628679,353,72.904160
1763836518.704049,354,69.686913
1763836518.782290,355,72.562302
1763836518.860072,356,72.050339
1763836518.934343,357,68.780289
1763836519.007893,358,68.134460
1763836519.085259,359,71.676125
1763836519.157145,360,66.138306
1763836519.238108,361,74.571388
1763836519.315741,362,71.888542
1763836519.392534,363,71.207581
1763836519.469832,364,71.589500
1763836519.554339,365,78.815140
1763836519.625597,366,65.563072
1763836519.704199,367,72.918556
1763836519.781022,368,70.934113
1763836519.854472,369,67.676384
1763836519.930387,370,70.261185
1763836520.012733,371,76.030525
1763836520.092166,372,73.671326
1763836520.171278,373,73.245316
1763836520.252653,374,75.828957
1763836520.335410,375,77.106850
1763836520.405620,376,64.388702
1763836520.487405,377,76.220802
1763836520.563004,378,69.926559
1763836520.641204,379,72.446304
1763836520.719141,380,72.069763
1763836520.800739,381,75.072929
1763836520.884501,382,78.160416
1763836520.955374,383,64.997025
1763836521.033094,384,72.045219
1763836521.112296,385,73.456253
1763836521.191819,386,73.693855
1763836521.264921,387,67.505470
1763836521.341242,388,70.719139
1763836521.414685,389,67.514206
1763836521.486518,390,66.115196
1763836521.562517,391,69.508675
1763836521.635937,392,67.518944
1763836521.710699,393,68.973793
1763836521.786499,394,70.089310
1763836521.856767,395,64.688766
1763836521.933567,396,71.000732
1763836522.012212,397,72.916733
1763836522.096128,398,78.203552
1763836522.175754,399,73.955551
1763836522.250376,400,69.018242
1763836522.324467,401,67.733665
1763836522.399520,402,69.377693
1763836522.476081,403,70.998787
1763836522.548421,404,66.461281
1763836522.621129,405,67.043999
1763836522.695871,406,69.021309
1763836522.775582,407,74.117310
1763836522.846374,408,65.078941
1763836522.917409,409,65.350304
1763836522.995662,410,72.510818
1763836523.072426,411,70.278595
1763836523.146703,412,68.441826
1763836523.222922,413,70.492737
1763836523.291887,414,63.365986
1763836523.366743,415,69.125793
1763836523.442396,416,69.909149
1763836523.519162,417,71.203491
1763836523.594265,418,69.366402
1763836523.668764,419,68.747101
1763836523.738270,420,63.726238
1763836523.813889,421,69.190781
1763836523.887803,422,68.162178
1763836523.963830,423,70.191971
1763836524.036770,424,67.401344
1763836524.107793,425,65.184547
1763836524.183124,426,69.572510
1763836524.254164,427,65.505859
1763836524.325040,428,65.574532
1763836524.395992,429,65.263168
1763836524.467219,430,65.511421
1763836524.539910,431,66.269058
1763836524.608359,432,62.719646
1763836524.686231,433,72.155777
1763836524.758044,434,66.012733
1763836524.837176,435,73.337059
1763836524.912942,436,70.025856
1763836524.986116,437,67.445213
1763836525.054748,438,62.863007
1763836525.129557,439,69.066017
1763836525.202813,440,67.404381
1763836525.273678,441,64.405312
1763836525.348560,442,69.300705
1763836525.424564,443,70.322594
1763836525.500929,444,70.830719
1763836525.575228,445,68.739716
1763836525.646448,446,65.409660
1763836525.719709,447,67.525566
1763836525.793864,448,68.445473
1763836525.865117,449,65.549057
1763836525.933994,450,62.950016
1763836526.004002,451,63.654560
1763836526.072455,452,62.767776
1763836526.139529,453,61.632191
1763836526.210543,454,65.453697
1763836526.281804,455,65.533470
1763836526.350288,456,62.864990
1763836526.422194,457,66.370819
1763836526.497664,458,69.771362
1763836526.568676,459,65.352318
1763836526.637604,460,63.340191
1763836526.710204,461,66.137726
1763836526.781645,462,65.738304
1763836526.859825,463,72.373245
1763836526.934825,464,69.133987
1763836527.009760,465,69.200516
1763836527.076426,466,60.913280
1763836527.149328,467,67.327042
1763836527.221992,468,66.909821
1763836527.297043,469,69.344604
1763836527.365587,470,62.748287
1763836527.432346,471,60.440033
1763836527.502013,472,63.966686
1763836527.573576,473,65.935677
1763836527.647426,474,68.080162
1763836527.723008,475,69.871231
1763836527.796459,476,67.718750
1763836527.869073,477,66.910942
1763836527.938495,478,63.860321
1763836528.010056,479,65.775230
1763836528.082142,480,66.313858
1763836528.158282,481,69.617378
1763836528.232183,482,68.181694
1763836528.305993,483,68.259491
1763836528.372993,484,61.421089
1763836528.444804,485,66.236420
1763836528.516354,486,65.964668
1763836528.588959,487,66.812546
1763836528.662258,488,67.515907
1763836528.739805,489,71.825760
1763836528.810749,490,65.184189
1763836528.883773,491,66.755363
1763836528.949023,492,59.597473
1763836529.024213,493,69.443169
1763836529.091646,494,61.728416
1763836529.160994,495,63.658657
1763836529.231078,496,64.133987
1763836529.304420,497,67.495811
1763836529.372967,498,62.826050
1763836529.442603,499,64.042786
1763836529.511538,500,63.229599
1763836529.580899,501,62.967392
1763836529.647565,502,60.771904
1763836529.720520,503,67.209763
1763836529.793122,504,66.871040
1763836529.868438,505,69.745918
1763836529.936692,506,62.550625
1763836530.006581,507,64.048515
1763836530.074030,508,61.719200
1763836530.146888,509,67.051712
1763836530.216431,510,63.796864
1763836530.282897,511,60.160225
1763836530.353495,512,64.887459
1763836530.425138,513,66.136703
1763836530.495612,514,65.216354
1763836530.567898,515,66.590050
1763836530.634890,516,61.282944
1763836530.707823,517,67.318947
1763836530.779537,518,65.893501
1763836530.850786,519,65.527428
1763836530.920775,520,64.251549
1763836530.993860,521,66.564674
1763836531.065072,522,65.498787
1763836531.140074,523,69.082558
1763836531.208389,524,62.748322
1763836531.280579,525,66.521889
1763836531.347773,526,61.635136
1763836531.413417,527,59.944607
1763836531.482656,528,63.763008
1763836531.550040,529,61.565536
1763836531.617634,530,61.981342
1763836531.689394,531,65.442497
1763836531.758036,532,62.935776
1763836531.825280,533,61.544128
1763836531.890532,534,59.527840
1763836531.959504,535,63.316544
1763836532.028849,536,63.672958
1763836532.098022,537,63.444607
1763836532.167351,538,63.602303
1763836532.240608,539,67.615715
1763836532.310693,540,64.264732
1763836532.378973,541,61.926113
1763836532.445831,542,61.179550
1763836532.511679,543,60.158016
1763836532.582471,544,64.940384
1763836532.654585,545,66.372452
1763836532.720076,546,59.889313
1763836532.789778,547,64.045502
1763836532.859782,548,64.266876
1763836532.929463,549,63.952606
1763836532.996787,550,61.556351
1763836533.072531,551,69.273506
1763836533.141513,552,63.267487
1763836533.208901,553,61.682014
1763836533.272325,554,57.885311
1763836533.340128,555,62.157150
1763836533.407089,556,61.416065
1763836533.478218,557,65.415840
1763836533.547175,558,63.294174
1763836533.619972,559,66.973442
1763836533.686191,560,60.510849
1763836533.752968,561,60.595711
1763836533.817749,562,59.526817
1763836533.884893,563,61.418175
1763836533.953524,564,62.878368
1763836534.024124,565,64.799484
1763836534.095122,566,65.286110
1763836534.161313,567,60.472641
1763836534.229409,568,62.495361
1763836534.296124,569,60.996574
1763836534.366359,570,64.514717
1763836534.441994,571,69.359901
1763836534.509197,572,61.664383
1763836534.578044,573,63.459999
1763836534.650024,574,66.404991
1763836534.716949,575,61.230335
1763836534.785312,576,62.648960
1763836534.851868,577,60.789410
1763836534.920543,578,62.858879
1763836534.985483,579,58.996414
1763836535.055128,580,63.847038
1763836535.128024,581,66.378204
1763836535.194535,582,60.716961
1763836535.265548,583,65.638687
1763836535.333243,584,62.264992
1763836535.401249,585,62.365089
1763836535.464815,586,57.857601
1763836535.534704,587,64.229919
1763836535.605673,588,65.327744
1763836535.671461,589,60.190399
1763836535.735606,590,58.510494
1763836535.807198,591,64.944832
1763836535.877623,592,64.906204
1763836535.948178,593,64.979424
1763836536.015931,594,62.131840
1763836536.087415,595,65.809921
1763836536.154471,596,61.366913
1763836536.220852,597,60.663776
1763836536.288560,598,61.990528
1763836536.353425,599,59.165344
1763836536.424378,600,65.214081
1763836536.570556,601,65.391075
1763836536.632299,602,56.414177
1763836536.702721,603,65.217186
1763836536.773896,604,65.679008
1763836536.840900,605,61.559425
1763836536.911001,606,64.621185
1763836536.974118,607,57.733761
1763836537.037968,608,58.579582
1763836537.103657,609,60.451454
1763836537.169554,610,60.537407
1763836537.235286,611,59.426334
1763836537.301097,612,60.328575
1763836537.366226,613,59.554432
1763836537.434850,614,63.172001
1763836537.501044,615,60.936607
1763836537.564425,616,58.145344
1763836537.634771,617,65.126045
1763836537.700261,618,60.008961
1763836537.765122,619,59.532864
1763836537.829510,620,58.984798
1763836537.896032,621,60.308128
1763836537.964179,622,63.063679
1763836538.033513,623,64.149155
1763836538.098989,624,59.994785
1763836538.165444,625,61.106850
1763836538.232646,626,61.843105
1763836538.300021,627,61.977249
1763836538.364719,628,59.228703
1763836538.430941,629,60.831360
1763836538.494646,630,58.425537
1763836538.562011,631,61.205120
1763836538.627172,632,59.676254
1763836538.694257,633,61.759136
1763836538.756419,634,56.699074
1763836538.825695,635,63.902336
1763836538.891833,636,60.920479
1763836538.961203,637,64.006592
1763836539.029209,638,62.755455
1763836539.093923,639,59.506336
1763836539.157070,640,57.732735
1763836539.228573,641,65.503876
1763836539.297140,642,63.206017
1763836539.362631,643,60.149376
1763836539.427809,644,59.962814
1763836539.491783,645,58.593857
1763836539.556160,646,59.050625
1763836539.621464,647,59.968128
1763836539.688333,648,61.649536
1763836539.752464,649,58.759808
1763836539.815958,650,58.152576
1763836539.881816,651,59.674240
1763836539.950689,652,63.631233
1763836540.018479,653,62.459553
1763836540.082923,654,59.354656
1763836540.145740,655,57.895519
1763836540.215631,656,64.535172
1763836540.280454,657,59.366016
1763836540.346529,658,60.893856
1763836540.412864,659,60.923553
1763836540.481871,660,63.470242
1763836540.546456,661,58.462849
1763836540.608278,662,56.470142
1763836540.672984,663,59.219585
1763836540.737190,664,58.980991
1763836540.804704,665,62.115425
1763836540.869257,666,59.075394
1763836540.934401,667,59.770466
1763836541.003438,668,63.682560
1763836541.067917,669,59.032223
1763836541.130521,670,57.503296
1763836541.197655,671,61.244034
1763836541.259462,672,56.390846
1763836541.324844,673,60.045952
1763836541.392830,674,62.560898
1763836541.456159,675,57.817570
1763836541.522617,676,61.117058
1763836541.586425,677,58.528416
1763836541.656106,678,64.277122
1763836541.719904,679,58.638912
1763836541.785197,680,59.895264
1763836541.850640,681,59.279778
1763836541.921991,682,66.033279
1763836541.987073,683,59.983521
1763836542.052027,684,59.939423
1763836542.116076,685,58.868351
1763836542.186118,686,64.737953
1763836542.253633,687,61.967999
1763836542.314116,688,55.161472
1763836542.382786,689,63.346306
